CustomerID,Age,Gender,ItemPurchased,Category,PurchaseAmountUSD,Location,Size,Color,Season,ReviewRating,SubscriptionStatus,ShippingType,DiscountApplied,PromoCodeUsed,PreviousPurchases,PaymentMethod,FrequencyofPurchases
1681,61,"Male","Shoes","Footwear",37,"Louisiana","M","Olive","Summer",3.4,"No","Store Pickup","No","No",6,"Credit Card","Annually"
1683,65,"Male","Socks","Clothing",97,"New York","M","Yellow","Fall",4.9,"No","2-Day Shipping","No","No",37,"Credit Card","Bi-Weekly"
1688,67,"Male","Skirt","Clothing",70,"Georgia","S","Magenta","Winter",3.7,"No","Free Shipping","No","No",4,"PayPal","Annually"
1693,56,"Male","Handbag","Accessories",75,"Utah","M","Beige","Winter",2.6,"No","Standard","No","No",33,"Cash","Bi-Weekly"
1694,63,"Male","Jacket","Outerwear",88,"Tennessee","XL","Olive","Fall",4.9,"No","Standard","No","No",45,"Bank Transfer","Fortnightly"
1696,54,"Male","Hat","Accessories",95,"Nebraska","S","Yellow","Fall",4.7,"No","2-Day Shipping","No","No",1,"PayPal","Fortnightly"
1699,25,"Male","Belt","Accessories",41,"Iowa","XL","Turquoise","Winter",4.8,"No","Standard","No","No",46,"Bank Transfer","Quarterly"
1701,62,"Male","Hoodie","Clothing",70,"West Virginia","L","Black","Fall",4.1,"No","Express","No","No",36,"Bank Transfer","Monthly"
1705,56,"Male","Sneakers","Footwear",20,"Idaho","M","Lavender","Summer",3.9,"No","Store Pickup","No","No",19,"Cash","Every 3 Months"
1706,39,"Male","Jewelry","Accessories",29,"South Dakota","L","Cyan","Summer",3.4,"No","2-Day Shipping","No","No",49,"Venmo","Bi-Weekly"
1707,37,"Male","Sunglasses","Accessories",87,"North Dakota","M","Brown","Spring",3,"No","Standard","No","No",25,"Venmo","Fortnightly"
1708,25,"Male","Shorts","Clothing",81,"Nevada","L","Maroon","Fall",4.9,"No","2-Day Shipping","No","No",25,"Cash","Bi-Weekly"
1711,19,"Male","Pants","Clothing",59,"Arkansas","XL","Orange","Fall",3.8,"No","Store Pickup","No","No",7,"Credit Card","Quarterly"
1715,30,"Male","Jeans","Clothing",71,"South Dakota","S","Charcoal","Summer",4.4,"No","Standard","No","No",15,"Cash","Monthly"
1718,29,"Male","Hoodie","Clothing",50,"Hawaii","L","Orange","Summer",2.9,"No","Express","No","No",16,"Debit Card","Bi-Weekly"
1722,34,"Male","Jewelry","Accessories",28,"Delaware","S","Magenta","Spring",4.3,"No","Free Shipping","No","No",24,"Credit Card","Monthly"
1723,46,"Male","T-shirt","Clothing",51,"Massachusetts","L","Violet","Summer",3.3,"No","Standard","No","No",14,"Cash","Fortnightly"
1724,70,"Male","Scarf","Accessories",20,"New York","XL","Gold","Spring",3.3,"No","Standard","No","No",39,"PayPal","Annually"
1728,49,"Male","Blouse","Clothing",53,"Virginia","S","Violet","Spring",4,"No","Express","No","No",19,"PayPal","Monthly"
1729,23,"Male","Jeans","Clothing",48,"Wyoming","L","Black","Fall",4.3,"No","Express","No","No",1,"Debit Card","Every 3 Months"
1731,23,"Male","Shirt","Clothing",22,"Alabama","S","Silver","Fall",4.2,"No","Free Shipping","No","No",26,"Credit Card","Weekly"
1733,45,"Male","Belt","Accessories",50,"Rhode Island","S","Charcoal","Winter",2.6,"No","Free Shipping","No","No",36,"Cash","Every 3 Months"
1734,67,"Male","Blouse","Clothing",85,"New York","L","Black","Summer",3.4,"No","Express","No","No",22,"Credit Card","Annually"
1739,60,"Male","Handbag","Accessories",61,"Tennessee","M","Green","Spring",2.9,"No","2-Day Shipping","No","No",37,"Credit Card","Weekly"
1740,21,"Male","Jewelry","Accessories",98,"Minnesota","L","Silver","Winter",4.2,"No","Express","No","No",23,"Cash","Weekly"
1741,69,"Male","Pants","Clothing",21,"Wisconsin","L","Charcoal","Fall",3.3,"No","Next Day Air","No","No",10,"Bank Transfer","Every 3 Months"
1743,51,"Male","Sandals","Footwear",80,"Kansas","XL","White","Spring",4.3,"No","Express","No","No",18,"Venmo","Every 3 Months"
1744,23,"Male","Skirt","Clothing",72,"Missouri","XL","Brown","Winter",3.3,"No","Standard","No","No",3,"Bank Transfer","Weekly"
1745,57,"Male","Sunglasses","Accessories",63,"Michigan","L","Teal","Winter",3,"No","Standard","No","No",23,"PayPal","Weekly"
1747,65,"Male","Handbag","Accessories",44,"Alabama","L","Brown","Summer",3.1,"No","Store Pickup","No","No",44,"Bank Transfer","Fortnightly"
1748,61,"Male","Coat","Outerwear",23,"New Hampshire","M","Yellow","Winter",2.9,"No","Express","No","No",41,"Venmo","Quarterly"
1750,43,"Male","Hoodie","Clothing",70,"Wyoming","L","Pink","Fall",3.2,"No","2-Day Shipping","No","No",36,"Debit Card","Every 3 Months"
1753,34,"Male","Boots","Footwear",29,"South Dakota","L","Blue","Winter",3.3,"No","Store Pickup","No","No",14,"Venmo","Quarterly"
1757,49,"Male","Jewelry","Accessories",55,"New Hampshire","S","Cyan","Fall",2.8,"No","Free Shipping","No","No",14,"Bank Transfer","Weekly"
1759,27,"Male","Hat","Accessories",56,"Pennsylvania","M","Silver","Winter",4.3,"No","Free Shipping","No","No",17,"Venmo","Bi-Weekly"
1764,37,"Male","Jewelry","Accessories",93,"Vermont","M","Lavender","Winter",3.9,"No","Store Pickup","No","No",28,"PayPal","Annually"
1765,61,"Male","Dress","Clothing",56,"Delaware","M","Charcoal","Summer",3,"No","Store Pickup","No","No",34,"Venmo","Quarterly"
1767,60,"Male","Sweater","Clothing",54,"Alaska","S","Cyan","Winter",4.3,"No","2-Day Shipping","No","No",27,"Cash","Bi-Weekly"
1769,25,"Male","Sandals","Footwear",45,"Nebraska","M","Indigo","Summer",3.9,"No","2-Day Shipping","No","No",2,"PayPal","Every 3 Months"
1770,32,"Male","Socks","Clothing",75,"Alaska","L","Brown","Winter",4.3,"No","Free Shipping","No","No",45,"Cash","Monthly"
1773,58,"Male","Shoes","Footwear",34,"Hawaii","M","Gold","Summer",3.1,"No","2-Day Shipping","No","No",1,"Bank Transfer","Annually"
1782,31,"Male","T-shirt","Clothing",33,"Iowa","M","Pink","Fall",3.7,"No","Express","No","No",49,"Bank Transfer","Quarterly"
1786,47,"Male","Gloves","Accessories",29,"Iowa","S","Peach","Fall",4.1,"No","Next Day Air","No","No",22,"Venmo","Monthly"
1787,45,"Male","Jacket","Outerwear",34,"Maryland","M","Brown","Spring",4.6,"No","2-Day Shipping","No","No",22,"Venmo","Monthly"
1789,66,"Male","Blouse","Clothing",41,"Illinois","L","Pink","Summer",3.1,"No","Store Pickup","No","No",23,"Cash","Bi-Weekly"
1791,50,"Male","Gloves","Accessories",26,"North Carolina","S","Violet","Summer",3.7,"No","Store Pickup","No","No",31,"PayPal","Bi-Weekly"
1796,68,"Male","Jeans","Clothing",20,"Wisconsin","S","Violet","Fall",4,"No","2-Day Shipping","No","No",9,"Debit Card","Fortnightly"
1799,40,"Male","Dress","Clothing",82,"North Dakota","L","Magenta","Winter",3.7,"No","Express","No","No",1,"Cash","Weekly"
1800,32,"Male","Hoodie","Clothing",48,"California","M","Charcoal","Fall",3.9,"No","Express","No","No",47,"Venmo","Weekly"
1801,22,"Male","Coat","Outerwear",58,"Mississippi","XL","Indigo","Winter",2.7,"No","Express","No","No",30,"Credit Card","Weekly"
1808,34,"Male","Sneakers","Footwear",46,"Vermont","L","Gold","Summer",3.5,"No","Standard","No","No",37,"Venmo","Fortnightly"
1809,67,"Male","Jacket","Outerwear",71,"Tennessee","M","Lavender","Spring",4.3,"No","Next Day Air","No","No",7,"Debit Card","Monthly"
1814,40,"Male","Shorts","Clothing",62,"Illinois","M","Olive","Spring",3.5,"No","Free Shipping","No","No",24,"PayPal","Weekly"
1816,51,"Male","Shoes","Footwear",72,"New Mexico","L","White","Winter",4.5,"No","2-Day Shipping","No","No",48,"Credit Card","Every 3 Months"
1817,26,"Male","Hat","Accessories",79,"Virginia","M","Purple","Summer",4,"No","Express","No","No",4,"Cash","Weekly"
1818,32,"Male","T-shirt","Clothing",27,"Delaware","M","White","Summer",4.7,"No","Free Shipping","No","No",20,"Cash","Weekly"
1823,66,"Male","Shirt","Clothing",85,"Connecticut","S","Cyan","Summer",4.4,"No","Standard","No","No",4,"Cash","Annually"
1827,45,"Male","T-shirt","Clothing",60,"Indiana","M","Turquoise","Winter",4.2,"No","Express","No","No",44,"Debit Card","Annually"
1829,33,"Male","Coat","Outerwear",80,"New Hampshire","L","Gray","Spring",3.9,"No","Express","No","No",45,"Cash","Every 3 Months"
1830,30,"Male","Hat","Accessories",96,"Oregon","M","White","Spring",4.9,"No","2-Day Shipping","No","No",50,"Credit Card","Quarterly"
1833,69,"Male","Jewelry","Accessories",29,"Louisiana","M","Blue","Fall",4.6,"No","Free Shipping","No","No",48,"Cash","Monthly"
1834,34,"Male","Jewelry","Accessories",53,"Louisiana","M","Yellow","Spring",4.5,"No","2-Day Shipping","No","No",19,"PayPal","Fortnightly"
1835,49,"Male","Skirt","Clothing",35,"Indiana","M","Charcoal","Summer",4.1,"No","2-Day Shipping","No","No",39,"Venmo","Fortnightly"
1840,32,"Male","Shirt","Clothing",78,"Mississippi","XL","Purple","Winter",3.7,"No","Store Pickup","No","No",32,"Cash","Annually"
1844,36,"Male","Jacket","Outerwear",76,"Kentucky","M","Charcoal","Fall",4.7,"No","Next Day Air","No","No",32,"Credit Card","Monthly"
1845,60,"Male","Shorts","Clothing",26,"South Dakota","M","Purple","Spring",2.7,"No","2-Day Shipping","No","No",31,"Credit Card","Annually"
1848,46,"Male","Sandals","Footwear",100,"Arizona","XL","Cyan","Summer",4.4,"No","Free Shipping","No","No",49,"Credit Card","Weekly"
1849,19,"Male","Jeans","Clothing",73,"Maine","XL","Yellow","Winter",2.7,"No","Express","No","No",34,"Cash","Every 3 Months"
1850,30,"Male","Skirt","Clothing",40,"New Mexico","M","Maroon","Winter",4.5,"No","Store Pickup","No","No",35,"Bank Transfer","Monthly"
1858,51,"Male","T-shirt","Clothing",85,"Colorado","L","Maroon","Summer",4,"No","Next Day Air","No","No",33,"Cash","Monthly"
1859,22,"Male","Scarf","Accessories",69,"Maine","S","Peach","Spring",4.9,"No","2-Day Shipping","No","No",8,"Debit Card","Annually"
1861,18,"Male","T-shirt","Clothing",64,"Kansas","M","Silver","Summer",4.8,"No","Next Day Air","No","No",4,"Credit Card","Monthly"
1866,56,"Male","Pants","Clothing",62,"Missouri","S","Silver","Summer",3.8,"No","Store Pickup","No","No",12,"Bank Transfer","Monthly"
1867,31,"Male","T-shirt","Clothing",44,"Alaska","XL","Gold","Winter",4.2,"No","Standard","No","No",9,"Credit Card","Fortnightly"
1871,43,"Male","Blouse","Clothing",99,"Wyoming","L","Violet","Spring",4.3,"No","Store Pickup","No","No",27,"Debit Card","Fortnightly"
1874,64,"Male","Sweater","Clothing",44,"Wisconsin","XL","Red","Fall",2.9,"No","Express","No","No",49,"Bank Transfer","Weekly"
1876,63,"Male","Boots","Footwear",71,"Tennessee","M","Brown","Winter",3.9,"No","Next Day Air","No","No",6,"Credit Card","Quarterly"
1877,54,"Male","Skirt","Clothing",36,"Illinois","M","Gray","Fall",2.6,"No","Standard","No","No",20,"Venmo","Quarterly"
1879,34,"Male","Socks","Clothing",29,"Oklahoma","L","Magenta","Summer",3.4,"No","Store Pickup","No","No",5,"Credit Card","Monthly"
1880,56,"Male","T-shirt","Clothing",33,"Tennessee","L","Charcoal","Spring",3.5,"No","Express","No","No",46,"Cash","Bi-Weekly"
1882,58,"Male","Blouse","Clothing",41,"New Jersey","M","Red","Winter",4.3,"No","Standard","No","No",13,"Cash","Bi-Weekly"
1884,25,"Male","Backpack","Accessories",58,"Georgia","M","Cyan","Spring",4.9,"No","Store Pickup","No","No",39,"Debit Card","Fortnightly"
1889,62,"Male","Hoodie","Clothing",89,"South Dakota","XL","Turquoise","Winter",3.4,"No","Free Shipping","No","No",48,"Credit Card","Weekly"
1894,28,"Male","Dress","Clothing",20,"Delaware","L","Red","Summer",3.7,"No","Express","No","No",10,"PayPal","Fortnightly"
1895,42,"Male","Hoodie","Clothing",90,"Arizona","M","Purple","Fall",2.5,"No","Free Shipping","No","No",48,"Debit Card","Bi-Weekly"
1900,32,"Male","Shorts","Clothing",40,"New York","L","Maroon","Winter",4.2,"No","Store Pickup","No","No",42,"PayPal","Weekly"
1901,-65,"Male","Jewelry","Accessories",85,"Iowa","S","Blue","Summer",3.3,"No","Free Shipping","No","No",34,"Cash","Quarterly"
1903,31,"Male","Sandals","Footwear",22,"New Mexico","S","Olive","Spring",5,"No","Store Pickup","No","No",21,"Venmo","Monthly"
1906,47,"Male","Boots","Footwear",35,"Idaho","M","Teal","Summer",4.9,"No","2-Day Shipping","No","No",14,"Bank Transfer","Fortnightly"
1910,50,"Male","Sweater","Clothing",84,"Kentucky","S","Black","Spring",4.3,"No","Store Pickup","No","No",12,"Credit Card","Monthly"
1912,65,"Male","Jewelry","Accessories",81,"Arizona","M","Gray","Spring",4.9,"No","Express","No","No",32,"Debit Card","Bi-Weekly"
1921,51,"Male","Blouse","Clothing",84,"Connecticut","M","Purple","Spring",2.8,"No","Standard","No","No",40,"Cash","Every 3 Months"
1927,66,"Male","Backpack","Accessories",93,"New Mexico","M","Silver","Spring",3,"No","Express","No","No",6,"PayPal","Annually"
1929,25,"Male","Sunglasses","Accessories",92,"Mississippi","S","Lavender","Summer",3.7,"No","Standard","No","No",10,"PayPal","Weekly"
1931,66,"Male","Pants","Clothing",52,"North Carolina","L","Turquoise","Spring",3.5,"No","Store Pickup","No","No",26,"Cash","Weekly"
1932,54,"Male","Jewelry","Accessories",42,"Illinois","S","Olive","Spring",2.7,"No","Store Pickup","No","No",6,"Debit Card","Every 3 Months"
1936,19,"Male","Blouse","Clothing",68,"North Carolina","XL","Violet","Spring",4.8,"No","Free Shipping","No","No",45,"Cash","Fortnightly"
1937,70,"Male","Jewelry","Accessories",60,"Minnesota","S","Teal","Summer",4.3,"No","2-Day Shipping","No","No",44,"PayPal","Every 3 Months"
1939,46,"Male","Jeans","Clothing",23,"Kentucky","L","Blue","Spring",3.8,"No","Standard","No","No",39,"Debit Card","Bi-Weekly"
1943,63,"Male","Pants","Clothing",28,"Alabama","M","Cyan","Fall",3.4,"No","Express","No","No",22,"PayPal","Monthly"
1944,32,"Male","Socks","Clothing",53,"Wisconsin","L","Violet","Summer",3.8,"No","Next Day Air","No","No",45,"Cash","Annually"
1954,25,"Male","Skirt","Clothing",33,"Colorado","XL","Green","Spring",4.8,"No","Standard","No","No",3,"PayPal","Fortnightly"
1956,50,"Male","Hoodie","Clothing",56,"Maine","M","Pink","Winter",4.9,"No","Express","No","No",37,"Cash","Monthly"
1959,39,"Male","Shorts","Clothing",67,"Nevada","M","Gray","Winter",2.7,"No","Store Pickup","No","No",47,"Cash","Quarterly"
1963,40,"Male","Hat","Accessories",45,"Iowa","M","Silver","Fall",4.4,"No","Standard","No","No",20,"PayPal","Fortnightly"
1968,37,"Male","Dress","Clothing",81,"Georgia","L","Yellow","Fall",3.7,"No","Standard","No","No",4,"Venmo","Annually"
1972,54,"Male","Hat","Accessories",29,"Pennsylvania","XL","Indigo","Spring",3.4,"No","Next Day Air","No","No",1,"Venmo","Monthly"
1977,32,"Male","Handbag","Accessories",51,"Wyoming","M","Pink","Spring",3.2,"No","Next Day Air","No","No",43,"PayPal","Fortnightly"
1978,24,"Male","Sandals","Footwear",49,"Florida","M","Teal","Summer",2.6,"No","Free Shipping","No","No",32,"Bank Transfer","Annually"
1979,45,"Male","Sunglasses","Accessories",78,"Massachusetts","L","Magenta","Spring",3.8,"No","Store Pickup","No","No",1,"Cash","Quarterly"
1980,49,"Male","Jeans","Clothing",98,"Tennessee","L","Blue","Spring",2.8,"No","Store Pickup","No","No",38,"Debit Card","Fortnightly"
1982,69,"Male","Shoes","Footwear",91,"Michigan","L","Violet","Summer",4.7,"No","Express","No","No",42,"PayPal","Quarterly"
1985,26,"Male","Skirt","Clothing",58,"West Virginia","M","Black","Summer",3.4,"No","2-Day Shipping","No","No",26,"PayPal","Fortnightly"
1987,62,"Male","Coat","Outerwear",48,"Arkansas","L","Green","Summer",3.4,"No","2-Day Shipping","No","No",14,"Venmo","Quarterly"
1989,46,"Male","Pants","Clothing",79,"Virginia","M","Gold","Winter",3.9,"No","Free Shipping","No","No",26,"Bank Transfer","Weekly"
1995,33,"Male","Sunglasses","Accessories",66,"Nevada","M","Brown","Fall",2.9,"No","Next Day Air","No","No",24,"Credit Card","Weekly"
1996,67,"Male","Boots","Footwear",80,"Missouri","S","Teal","Spring",3,"No","Standard","No","No",29,"Debit Card","Quarterly"
1997,67,"Male","Sneakers","Footwear",27,"South Dakota","L","Indigo","Summer",3.3,"No","Next Day Air","No","No",18,"Cash","Every 3 Months"
1999,20,"Male","Pants","Clothing",45,"Vermont","M","Orange","Fall",3.4,"No","2-Day Shipping","No","No",19,"Cash","Quarterly"
2002,51,"Male","Sunglasses","Accessories",90,"Wyoming","S","Purple","Winter",2.6,"No","Free Shipping","No","No",2,"Debit Card","Fortnightly"
2003,31,"Male","Shirt","Clothing",65,"New York","M","Red","Summer",2.7,"No","Express","No","No",19,"PayPal","Every 3 Months"
2004,68,"Male","Sneakers","Footwear",72,"Maine","S","Blue","Spring",3.1,"No","Express","No","No",32,"Cash","Quarterly"
2009,57,"Male","Skirt","Clothing",48,"Florida","M","Gray","Spring",2.5,"No","Free Shipping","No","No",27,"PayPal","Every 3 Months"
2011,24,"Male","Sweater","Clothing",21,"Texas","M","Maroon","Summer",4.4,"No","2-Day Shipping","No","No",3,"Debit Card","Bi-Weekly"
2015,51,"Male","Skirt","Clothing",26,"Wisconsin","L","Black","Summer",3.9,"No","Standard","No","No",47,"PayPal","Bi-Weekly"
2020,31,"Male","Shirt","Clothing",68,"Idaho","S","Red","Winter",4.7,"No","Store Pickup","No","No",23,"Cash","Fortnightly"
2021,41,"Male","Sweater","Clothing",23,"Pennsylvania","M","Beige","Winter",4.8,"No","Next Day Air","No","No",26,"Cash","Quarterly"
2022,62,"Male","Handbag","Accessories",33,"Maine","M","Green","Winter",4.4,"No","Standard","No","No",48,"Venmo","Quarterly"
2027,37,"Male","Scarf","Accessories",35,"Maine","M","Orange","Winter",3.6,"No","Express","No","No",45,"Bank Transfer","Every 3 Months"
2035,61,"Male","Shorts","Clothing",30,"Alabama","M","Peach","Spring",2.9,"No","Store Pickup","No","No",27,"PayPal","Monthly"
2039,53,"Male","Blouse","Clothing",70,"Arkansas","L","Orange","Spring",4.4,"No","Next Day Air","No","No",35,"Credit Card","Fortnightly"
2041,69,"Male","Jewelry","Accessories",25,"South Carolina","XL","Gray","Spring",2.9,"No","Free Shipping","No","No",42,"Venmo","Quarterly"
2043,19,"Male","Shoes","Footwear",52,"Alabama","M","Red","Spring",4,"No","2-Day Shipping","No","No",35,"Venmo","Monthly"
2045,49,"Male","Jeans","Clothing",68,"Missouri","L","Orange","Spring",3,"No","Free Shipping","No","No",17,"PayPal","Fortnightly"
2046,31,"Male","Jewelry","Accessories",20,"Georgia","M","Red","Fall",4.4,"No","Express","No","No",26,"PayPal","Quarterly"
2048,58,"Male","Jewelry","Accessories",82,"Connecticut","M","Silver","Summer",3.1,"No","Store Pickup","No","No",32,"Cash","Annually"
2050,68,"Male","Boots","Footwear",24,"Rhode Island","L","Blue","Fall",2.7,"No","Standard","No","No",15,"Venmo","Annually"
2053,45,"Male","Backpack","Accessories",48,"New Hampshire","M","Gray","Winter",3.7,"No","2-Day Shipping","No","No",30,"Bank Transfer","Annually"
2056,28,"Male","Handbag","Accessories",33,"Texas","M","Silver","Fall",3.4,"No","2-Day Shipping","No","No",28,"Bank Transfer","Weekly"
2059,29,"Male","Shirt","Clothing",98,"Washington","M","Brown","Winter",3.3,"No","Store Pickup","No","No",17,"Bank Transfer","Quarterly"
2060,56,"Male","Shorts","Clothing",50,"California","XL","Beige","Spring",3.7,"No","Express","No","No",50,"PayPal","Weekly"
2068,60,"Male","Pants","Clothing",21,"Maryland","XL","Beige","Fall",3.1,"No","2-Day Shipping","No","No",23,"Cash","Fortnightly"
2069,70,"Male","Jewelry","Accessories",81,"Vermont","XL","Black","Summer",3.9,"No","Store Pickup","No","No",44,"Venmo","Monthly"
2071,56,"Male","Jewelry","Accessories",88,NA,"XL","Red","Spring",3.1,"No","Express","No","No",14,"Cash","Monthly"
2074,38,"Male","Belt","Accessories",25,"Texas","S","Green","Winter",3.5,"No","Next Day Air","No","No",2,"PayPal","Every 3 Months"
2079,49,"Male","Dress","Clothing",42,"Hawaii","M","Blue","Spring",3.2,"No","Next Day Air","No","No",40,"Debit Card","Weekly"
2081,29,"Male","Sunglasses","Accessories",47,"South Dakota","S","Gray","Fall",3.5,"No","Free Shipping","No","No",17,"Debit Card","Bi-Weekly"
2086,69,"Male","Jeans","Clothing",49,"New York","M","Teal","Fall",4.6,"No","Free Shipping","No","No",38,"Debit Card","Weekly"
2087,65,"Male","Dress","Clothing",89,"North Dakota","L","Beige","Summer",4.7,"No","2-Day Shipping","No","No",36,"Cash","Every 3 Months"
2088,54,"Male","Hat","Accessories",91,"Wisconsin","M","Blue","Summer",4.7,"No","Standard","No","No",1,"Credit Card","Weekly"
2093,42,"Male","Sandals","Footwear",45,"Minnesota","M","Silver","Fall",2.6,"No","Next Day Air","No","No",27,"Bank Transfer","Weekly"
2097,21,"Male","Dress","Clothing",52,"North Carolina","L","Blue","Summer",4.7,"No","Free Shipping","No","No",27,"Debit Card","Annually"
2099,49,"Male","T-shirt","Clothing",28,"Louisiana","M","White","Summer",3.3,"No","2-Day Shipping","No","No",20,"Venmo","Quarterly"
2108,46,"Male","Pants","Clothing",75,"Delaware","M","Black","Winter",3.3,"No","Standard","No","No",35,"PayPal","Quarterly"
2111,52,"Male","Socks","Clothing",93,"Montana","L","Cyan","Spring",3.9,"No","Store Pickup","No","No",36,"Debit Card","Every 3 Months"
2113,43,"Male","Belt","Accessories",68,"Tennessee","M","Lavender","Fall",4.5,"No","2-Day Shipping","No","No",7,"Cash","Fortnightly"
2117,67,"Male","Jacket","Outerwear",23,"Kansas","M","Teal","Summer",2.9,"No","Express","No","No",50,"Debit Card","Bi-Weekly"
2121,53,"Male","Scarf","Accessories",98,"Missouri","S","Red","Fall",3.1,"No","Next Day Air","No","No",38,"PayPal","Quarterly"
2122,43,"Male","Backpack","Accessories",68,"Alaska","M","Olive","Winter",3.5,"No","2-Day Shipping","No","No",32,"Bank Transfer","Monthly"
2128,70,"Male","Boots","Footwear",45,"North Carolina","M","Indigo","Spring",4.5,"No","2-Day Shipping","No","No",40,"Debit Card","Weekly"
2131,25,"Male","Backpack","Accessories",68,"Arizona","L","Violet","Summer",3.7,"No","Free Shipping","No","No",33,"Credit Card","Annually"
2134,21,"Male","Hat","Accessories",34,"Maine","M","Olive","Summer",3.8,"No","Standard","No","No",13,"Bank Transfer","Annually"
2136,34,"Male","Sunglasses","Accessories",94,"California","S","Yellow","Winter",4.6,"No","Next Day Air","No","No",1,"Debit Card","Every 3 Months"
2139,67,"Male","Sweater","Clothing",42,"Mississippi","M","Teal","Fall",2.8,"No","Next Day Air","No","No",36,"Venmo","Quarterly"
2144,53,"Male","Sandals","Footwear",66,"Arkansas","L","Red","Fall",3.8,"No","Next Day Air","No","No",48,"Venmo","Bi-Weekly"
2147,48,"Male","Sunglasses","Accessories",23,"Utah","XL","White","Summer",4.6,"No","Standard","No","No",45,"PayPal","Every 3 Months"
2148,47,"Male","Skirt","Clothing",43,"Missouri","S","Charcoal","Fall",4.8,"No","Standard","No","No",4,"Cash","Fortnightly"
2151,57,"Male","Shirt","Clothing",40,"Illinois","M","Orange","Spring",2.6,"No","2-Day Shipping","No","No",12,"Cash","Weekly"
2157,38,"Male","Skirt","Clothing",83,"Missouri","M","Maroon","Winter",3.6,"No","Next Day Air","No","No",41,"Debit Card","Bi-Weekly"
2160,18,"Male","Shirt","Clothing",58,"Louisiana","M","Peach","Fall",3,"No","Free Shipping","No","No",34,"Cash","Annually"
2161,45,"Male","Blouse","Clothing",92,"West Virginia","L","Charcoal","Winter",3.3,"No","Express","No","No",21,"PayPal","Annually"
2163,60,"Male","Shorts","Clothing",48,"Oregon","S","Black","Summer",2.7,"No","Free Shipping","No","No",32,"PayPal","Weekly"
2164,52,"Male","Shoes","Footwear",60,"New York","L","Gray","Spring",4.5,"No","Express","No","No",44,"Bank Transfer","Monthly"
2175,42,"Male","Backpack","Accessories",49,"Colorado","S","Olive","Spring",2.9,"No","Store Pickup","No","No",1,"Cash","Annually"
2177,24,"Male","Belt","Accessories",91,"Vermont","S","Red","Winter",3.4,"No","2-Day Shipping","No","No",44,"Debit Card","Quarterly"
2178,24,"Male","Gloves","Accessories",93,"Montana","XL","Green","Winter",3,"No","Express","No","No",9,"PayPal","Bi-Weekly"
2179,21,"Male","Jewelry","Accessories",98,"Florida","M","Gold","Summer",4.7,"No","Standard","No","No",32,"Venmo","Annually"
2180,49,"Male","Socks","Clothing",82,"Delaware","L","Lavender","Fall",2.9,"No","Next Day Air","No","No",14,"PayPal","Monthly"
2183,42,"Male","Blouse","Clothing",99,"New Mexico","M","Maroon","Winter",2.7,"No","Store Pickup","No","No",26,"Venmo","Bi-Weekly"
2186,40,"Male","Shorts","Clothing",32,"North Carolina","M","Violet","Winter",2.5,"No","Express","No","No",50,"Debit Card","Every 3 Months"
2187,55,"Male","Sandals","Footwear",23,"New Mexico","XL","Teal","Winter",4.3,"No","Next Day Air","No","No",6,"PayPal","Every 3 Months"
2190,38,"Male","Blouse","Clothing",94,"Wisconsin","XL","Brown","Fall",4,"No","Express","No","No",47,"Credit Card","Bi-Weekly"
2194,27,"Male","Shirt","Clothing",78,"California","L","Turquoise","Spring",5,"No","Express","No","No",8,"PayPal","Monthly"
2196,-58,"Male","Jeans","Clothing",62,"New York","M","Brown","Fall",3.7,"No","Next Day Air","No","No",2,"Cash","Monthly"
2202,39,"Male","Pants","Clothing",25,"Ohio","L","Peach","Spring",4.9,"No","2-Day Shipping","No","No",10,"Venmo","Annually"
2203,42,"Male","Dress","Clothing",36,"Alabama","M","Red","Summer",4.3,"No","Next Day Air","No","No",23,"Credit Card","Weekly"
2205,20,"Male","Jeans","Clothing",41,"Oregon","S","Lavender","Winter",3.4,"No","2-Day Shipping","No","No",6,"Debit Card","Monthly"
2207,46,"Male","Sandals","Footwear",51,"Illinois","L","Green","Spring",2.6,"No","Store Pickup","No","No",25,"Bank Transfer","Fortnightly"
2210,42,"Male","Sandals","Footwear",20,"Utah","XL","Beige","Summer",4.5,"No","2-Day Shipping","No","No",44,"Bank Transfer","Quarterly"
2212,50,"Male","Sweater","Clothing",89,"Maine","L","Purple","Winter",3.2,"No","Free Shipping","No","No",45,"Debit Card","Every 3 Months"
2220,33,"Male","Blouse","Clothing",91,"Minnesota","S","Purple","Fall",2.8,"No","Store Pickup","No","No",16,"Bank Transfer","Fortnightly"
2223,32,"Male","Pants","Clothing",66,"Georgia","M","Teal","Summer",4.4,"No","Store Pickup","No","No",30,"Credit Card","Weekly"
2227,22,"Male","Shirt","Clothing",72,"Missouri","L","Blue","Spring",4.8,"No","Store Pickup","No","No",28,"Cash","Annually"
2230,70,"Male","Pants","Clothing",97,"Minnesota","M","Silver","Fall",3.9,"No","Express","No","No",50,"Venmo","Monthly"
2234,38,"Male","Blouse","Clothing",31,"Florida","XL","Gray","Summer",4.5,"No","Express","No","No",48,"Credit Card","Monthly"
2241,57,"Male","Sandals","Footwear",71,"California","L","Green","Winter",4.3,"No","Next Day Air","No","No",18,"Debit Card","Every 3 Months"
2242,18,"Male","Jacket","Outerwear",77,"Maryland","M","Purple","Summer",3.5,"No","Free Shipping","No","No",3,"Bank Transfer","Bi-Weekly"
